ensg	hgnc	chrom	obs_lof	exp_lof	prior_mean	post_mean	post_lower_95	post_upper_95
ENSG00000136052	HGNC:31045	chr12	3.0	23.725	0.02371538	0.05003337	0.01823205	0.09857104
ENSG00000102057	HGNC:6237	chrX	4.0	16.331	0.14175385	0.0500535	0.01991105	0.09986904
ENSG00000126882	HGNC:25465	chr9	2.0	9.0183	0.09790612	0.05006592	0.00427505	0.15095403
ENSG00000179010	HGNC:24549	chr4	1.0	4.1332	0.0623659	0.05008487	0.00273605	0.16569003
ENSG00000171161	HGNC:26179	chr1	4.0	12.562	0.00835645	0.05009688	0.01250805	0.10724604
ENSG00000120594	HGNC:21013	chr10	8.0	31.84	0.04771285	0.05010772	0.02679005	0.08318204
ENSG00000174807	HGNC:18219	chr11	6.0	20.605	0.04975035	0.05012442	0.00059905	0.23642103
ENSG00000147677	HGNC:3273	chr8	6.0	19.991	0.07092774	0.05013413	0.02069405	0.09467004
ENSG00000111726	HGNC:18290	chr12	5.0	24.258	0.08492171	0.05013635	0.01765305	0.11290104
ENSG00000173207	HGNC:19083	chr1	1.0	5.3607	0.04698701	0.05014052	0.00342105	0.15639003
ENSG00000129514	HGNC:5021	chr14	3.0	11.455	0.10446998	0.05018065	0.01058005	0.12078304
ENSG00000077080	HGNC:160	chr7	11.0	28.215	0.12915888	0.05020595	0.02457805	0.08819704
ENSG00000166446	HGNC:23030	chr16	7.0	21.914	0.06374802	0.05021229	0.02392005	0.08930804
ENSG00000127990	HGNC:10808	chr7	8.0	26.891	0.02982344	0.05022203	0.01738305	0.09764804
ENSG00000080561	HGNC:7096	chrX	6.0	23.87	0.17393985	0.05022438	0.02236405	0.09627104
ENSG00000113739	HGNC:11374	chr5	3.0	12.081	0.05621959	0.05022857	0.01584005	0.10664304
ENSG00000090104	HGNC:9991	chr1	1.0	9.3885	0.01004605	0.05023111	0.00089005	0.15469703
ENSG00000145990	HGNC:21096	chr6	4.0	11.566	0.18612371	0.05023446	0.01666905	0.10784704
ENSG00000175182	HGNC:28308	chr3	7.0	19.049	0.08144724	0.05028524	0.02143805	0.09382804
ENSG00000167130	HGNC:29565	chr9	4.0	15.05	0.06172764	0.05030227	0.01448105	0.10929904
ENSG00000143669	HGNC:1968	chr1	44.0	184.38	0.06050612	0.05036382	0.03693705	0.06704004
ENSG00000172273	HGNC:17850	chr11	8.0	28.1	0.04728391	0.05037613	0.02581205	0.08508404
ENSG00000131236	HGNC:20040	chr1	8.0	26.395	0.05037824	0.0503762	0.02321705	0.09043404
ENSG00000141858	HGNC:17958	chr19	3.0	11.661	0.16093375	0.05038664	0.00566905	0.16220603
ENSG00000129244	HGNC:805	chr17	5.0	16.835	0.02877289	0.05039482	0.01910305	0.09744404
ENSG00000087589	HGNC:15878	chr20	6.0	26.547	0.01566336	0.0504137	0.02005305	0.09510104
ENSG00000136021	HGNC:19286	chr12	11.0	43.417	0.07656505	0.05044549	0.02923105	0.07945504
ENSG00000111880	HGNC:10073	chr6	8.0	35.446	0.08757736	0.05045955	0.02775305	0.08240704
ENSG00000110330	HGNC:590	chr11	6.0	27.221	0.03953234	0.05049102	0.01900305	0.09034904
ENSG00000133107	HGNC:12336	chr13	10.0	45.452	0.04519672	0.05050146	0.03052505	0.07729304
ENSG00000143418	HGNC:14076	chr1	6.0	27.791	0.0771879	0.05050151	0.02529105	0.08685304
ENSG00000162337	HGNC:6697	chr11	15.0	67.797	0.0428055	0.05051547	0.03095805	0.07695304
ENSG00000181915	HGNC:23506	chr10	1.0	5.856	0.05051379	0.05051861	0.00242205	0.19352603
ENSG00000169826	HGNC:24292	chr10	6.0	24.891	0.04061577	0.05052945	0.02482605	0.08717704
ENSG00000163866	HGNC:25154	chr1	0.0	2.552	0.02612359	0.05053113	0.00072805	0.21065503
ENSG00000167768	HGNC:6412	chr12	5.0	26.343	0.02920178	0.05056648	0.02251405	0.09209204
ENSG00000143079	HGNC:25330	chr1	8.0	21.071	0.09255385	0.05057488	0.02089205	0.09429204
ENSG00000115020	HGNC:23785	chr2	35.0	119.21	0.08547306	0.05057594	0.03523305	0.06918504
ENSG00000163631	HGNC:399	chr4	7.0	33.993	0.01271299	0.05059344	0.02440605	0.08934704
ENSG00000026652	HGNC:20885	chr6	6.0	22.195	0.03909646	0.05061178	0.02330905	0.09036104
ENSG00000101076	HGNC:5024	chr20	6.0	23.429	0.11778324	0.05065575	0.02341105	0.09116404
ENSG00000155886	HGNC:10976	chr9	9.0	27.441	0.05668288	0.05066812	0.02625605	0.08527004
ENSG00000173114	HGNC:17200	chr7	6.0	18.931	0.06166704	0.05068319	0.01657005	0.10151704
ENSG00000143494	HGNC:25723	chr1	3.0	11.75	0.02388958	0.05069212	0.01460505	0.10743404
ENSG00000131381	HGNC:20759	chr3	11.0	39.989	0.05644799	0.05069715	0.02975605	0.07919104
ENSG00000102780	HGNC:2854	chr13	18.0	71.276	0.05202102	0.05073263	0.02948905	0.08145804
ENSG00000162670	HGNC:22393	chr1	8.0	32.093	0.04744713	0.05075715	0.02762805	0.08284804
ENSG00000179943	HGNC:25917	chr19	2.0	10.668	0.18416759	0.05077891	0.01090605	0.12794104
ENSG00000149308	HGNC:7896	chr11	13.0	56.378	0.0650686	0.05077913	0.02688905	0.08375104
ENSG00000077044	HGNC:2851	chr2	17.0	69.681	0.10264219	0.05082342	0.03278105	0.07552504
ENSG00000177432	HGNC:19968	chr4	0.0	3.8684	0.05086547	0.05083243	0.00025605	0.26273702
ENSG00000144406	HGNC:26582	chr2	39.0	165.77	0.0847637	0.05084582	0.03664205	0.06830304
ENSG00000038532	HGNC:29013	chr16	11.0	47.474	0.05274427	0.05087731	0.03106805	0.07745304
ENSG00000150316	HGNC:26939	chr11	0.0	11.66	0.05132007	0.05089943	0.00085805	0.23011403
ENSG00000101542	HGNC:1760	chr18	7.0	31.973	0.04497833	0.05091059	0.02661105	0.08511204
ENSG00000157399	HGNC:719	chrX	3.0	15.752	0.0788416	0.05096321	0.00582105	0.13100904
ENSG00000140386	HGNC:13081	chr15	20.0	77.105	0.06758132	0.05096988	0.03005705	0.07676004
ENSG00000065413	HGNC:25259	chr2	4.0	17.376	0.04878548	0.0510351	0.02948005	0.08155004
ENSG00000068001	HGNC:5321	chr3	5.0	19.666	0.02230207	0.05104458	0.01709405	0.10292704
ENSG00000198373	HGNC:16804	chr16	13.0	54.532	0.053722	0.05105241	0.02969405	0.08022804
ENSG00000124181	HGNC:9065	chr20	24.0	82.128	0.10569981	0.05105668	0.03370105	0.07400204
ENSG00000107036	HGNC:17686	chr9	21.0	76.066	0.09499039	0.05106048	0.03377305	0.07309204
ENSG00000157445	HGNC:15460	chr3	15.0	68.529	0.04203088	0.05109282	0.03069005	0.07841804
ENSG00000126947	HGNC:18073	chrX	3.0	8.1175	0.20866436	0.05109331	0.01252705	0.12428104
ENSG00000090539	HGNC:1949	chr3	17.0	49.292	0.03267231	0.05109517	0.02346605	0.08534904
ENSG00000111206	HGNC:3818	chr12	11.0	30.786	0.09703147	0.05110316	0.02444405	0.09038304
ENSG00000102471	HGNC:18537	chr13	3.0	15.076	0.05518402	0.05112182	0.01414805	0.11455904
ENSG00000117682	HGNC:20603	chr1	5.0	20.594	0.03235078	0.05113283	0.02081705	0.09808504
ENSG00000149212	HGNC:23060	chr11	5.0	25.674	0.06134086	0.05115816	0.02620605	0.08711604
ENSG00000168993	HGNC:2309	chr4	0.0	5.7496	0.01555074	0.05118544	0.00093905	0.18989803
ENSG00000163171	HGNC:16943	chr2	2.0	6.5717	0.08126044	0.05118658	0.00815805	0.14011704
ENSG00000106415	HGNC:18713	chr7	6.0	20.605	0.08964336	0.05119962	0.02077505	0.10134404
ENSG00000186288	HGNC:27989	chrX	0.0	0.62559	0.05053899	0.0512162	0.00020205	0.27090902
ENSG00000144834	HGNC:29868	chr3	3.0	10.847	0.08568838	0.05121866	0.01362105	0.11643604
ENSG00000106609	HGNC:25476	chr7	2.0	13.201	0.0541408	0.0512369	0.01421305	0.11297804
ENSG00000158270	HGNC:16016	chr18	5.0	29.707	0.07446673	0.05126286	0.02274005	0.09715204
ENSG00000132792	HGNC:15879	chr20	10.0	33.279	0.08348493	0.05128232	0.02759905	0.08469604
ENSG00000103257	HGNC:11063	chr16	5.0	20.443	0.13435799	0.05130302	0.01998105	0.10136004
ENSG00000084090	HGNC:18063	chr2	4.0	18.887	0.03690403	0.05130634	0.01816305	0.10371504
ENSG00000163528	HGNC:26467	chr3	2.0	6.6001	0.03115052	0.05130932	0.00228505	0.16044203
ENSG00000128683	HGNC:4092	chr2	9.0	33.138	0.09025955	0.05134539	0.02694905	0.08652204
ENSG00000100412	HGNC:118	chr22	9.0	37.658	0.0590239	0.05135845	0.02570805	0.08979004
ENSG00000139182	HGNC:18371	chr12	7.0	41.726	0.02807444	0.05137196	0.02511605	0.09007604
ENSG00000102996	HGNC:7161	chr16	8.0	30.044	0.06725645	0.05137246	0.02714205	0.08601904
ENSG00000159164	HGNC:20566	chr1	9.0	37.971	0.06909617	0.05137759	0.03084405	0.07917404
ENSG00000144354	HGNC:14628	chr2	8.0	24.752	0.05816765	0.05138277	0.02365605	0.09339104
ENSG00000119950	HGNC:7534	chr10	8.0	18.69	0.1007809	0.05139158	0.02457105	0.09162204
ENSG00000179083	HGNC:26748	chrX	1.0	4.9971	0.09615254	0.05140956	0.00130805	0.18645803
ENSG00000124209	HGNC:9764	chr20	4.0	13.412	0.08057566	0.05141793	0.01833705	0.10459104
ENSG00000178896	HGNC:18189	chr8	3.0	7.9413	0.02080189	0.05145335	0.00161105	0.18018603
ENSG00000108599	HGNC:368	chr17	9.0	35.585	0.07557805	0.0514629	0.02861305	0.08333804
ENSG00000117154	HGNC:28246	chr1	5.0	20.042	0.03738387	0.05147879	0.02129705	0.09691404
ENSG00000134317	HGNC:17923	chr2	8.0	33.736	0.07809509	0.05148981	0.02775405	0.08503004
ENSG00000135525	HGNC:6869	chr6	10.0	44.829	0.02792231	0.05149015	0.02803105	0.08411204
ENSG00000156853	HGNC:25173	chr16	4.0	18.303	0.01828227	0.0514945	0.01687405	0.10413704
ENSG00000133318	HGNC:10469	chr11	13.0	33.142	0.02736033	0.05150148	0.00896805	0.12586704
ENSG00000167778	HGNC:25920	chr12	6.0	23.361	0.06038623	0.05151122	0.02493605	0.09018804
ENSG00000164758	HGNC:23032	chr8	2.0	9.35	0.04743594	0.05152895	0.01004005	0.12319904
ENSG00000176396	HGNC:28292	chr19	1.0	3.9391	0.05083265	0.05154525	0.00019205	0.27421102
ENSG00000101180	HGNC:5184	chr20	5.0	15.172	0.07954325	0.05156273	0.01668705	0.10823704
ENSG00000113569	HGNC:8063	chr5	18.0	82.615	0.03312265	0.05156614	0.03237205	0.07650104
ENSG00000134602	HGNC:18174	chrX	4.0	17.026	0.08052982	0.05158239	0.01607905	0.11368304
ENSG00000100266	HGNC:8571	chr22	7.0	28.929	0.04309844	0.05161396	0.02349405	0.09079704
ENSG00000168702	HGNC:6693	chr2	63.0	244.88	0.07230726	0.05163501	0.03838805	0.06722504
ENSG00000149485	HGNC:3574	chr11	6.0	26.628	0.08132377	0.05165852	0.02409505	0.09258804
ENSG00000183354	HGNC:23378	chr9	14.0	65.046	0.12575975	0.05166021	0.02974205	0.08345404
ENSG00000145681	HGNC:2380	chr5	3.0	15.892	0.01668552	0.05166511	0.00449905	0.14825004
ENSG00000172985	HGNC:24699	chr2	8.0	27.377	0.06117157	0.05167358	0.02076505	0.09971104
ENSG00000228474	HGNC:32483	chr2	0.0	0.94425	0.03917879	0.05168526	0.00033905	0.25061902
ENSG00000159792	HGNC:9529	chr16	3.0	12.003	0.06072977	0.05173381	0.01828205	0.10572904
ENSG00000165416	HGNC:16987	chr13	5.0	23.091	0.01486658	0.0517841	0.01126405	0.11545704
ENSG00000115694	HGNC:11404	chr2	7.0	24.648	0.07404172	0.05179169	0.02318005	0.09738204
ENSG00000136240	HGNC:6305	chr7	3.0	10.523	0.0582313	0.0518126	0.00981605	0.12893104
ENSG00000128242	HGNC:24240	chr22	2.0	12.218	0.03507925	0.05182156	0.01469205	0.11306304
ENSG00000022840	HGNC:10055	chr12	10.0	41.29	0.12130446	0.05182839	0.02783505	0.08673104
ENSG00000132383	HGNC:10289	chr17	10.0	39.384	0.03994024	0.05184505	0.02832805	0.08451404
ENSG00000160570	HGNC:24450	chr19	4.0	11.872	0.08629891	0.05184857	0.01592305	0.11186904
ENSG00000057935	HGNC:23784	chr2	8.0	27.905	0.0684354	0.05186927	0.02516405	0.09112004
ENSG00000145920	HGNC:2310	chr5	1.0	6.3223	0.03970513	0.0518723	0.00443905	0.15339803
ENSG00000125492	HGNC:953	chr9	3.0	10.104	0.11932338	0.05187512	0.00961005	0.13096204
ENSG00000165886	HGNC:25683	chr10	1.0	8.8567	0.03372885	0.05190433	0.00680305	0.13999504
ENSG00000247746	HGNC:23086	chrX	4.0	14.026	0.21430032	0.05191133	0.01695405	0.11404704
ENSG00000105137	HGNC:25824	chr19	5.0	26.771	0.05219352	0.05191291	0.02153205	0.10509904
ENSG00000170296	HGNC:4067	chr17	2.0	7.6779	0.10831363	0.05191508	0.01015205	0.13060504
ENSG00000164796	HGNC:19291	chr8	46.0	196.88	0.07763089	0.05192535	0.03864505	0.06804304
ENSG00000140044	HGNC:17546	chr14	2.0	8.8683	0.05057042	0.05193312	0.00631505	0.14379804
ENSG00000240344	HGNC:9262	chr2	0.0	7.5193	0.007718	0.05194096	0.00091705	0.15935403
ENSG00000139874	HGNC:11330	chr14	1.0	8.8808	0.02803562	0.05195884	0.00722305	0.13621604
ENSG00000103723	HGNC:567	chr15	11.0	53.314	0.07653098	0.05195938	0.03135905	0.07995604
ENSG00000139546	HGNC:11569	chr12	4.0	18.83	0.07460258	0.05197348	0.01950605	0.10411804
ENSG00000165617	HGNC:17748	chr14	5.0	22.516	0.05158016	0.05197352	0.01835105	0.10510504
ENSG00000064042	HGNC:29191	chr4	12.0	62.189	0.04361158	0.05197954	0.03039605	0.08217804
ENSG00000139209	HGNC:14679	chr12	6.0	28.655	0.02830923	0.05203246	0.02436405	0.09222104
ENSG00000107771	HGNC:29197	chr10	7.0	34.273	0.05948499	0.05203548	0.02588905	0.09136404
ENSG00000101916	HGNC:15632	chrX	5.0	21.632	0.2726235	0.05204672	0.02140005	0.10363504
ENSG00000162063	HGNC:1591	chr16	10.0	40.485	0.02669558	0.05205398	0.02825905	0.08535104
ENSG00000064651	HGNC:10911	chr5	11.0	58.66	0.06094948	0.05206408	0.03182205	0.07924204
ENSG00000151746	HGNC:1049	chr12	16.0	42.527	0.12768435	0.05206497	0.03067205	0.08144904
ENSG00000143473	HGNC:6250	chr1	8.0	37.322	0.08582766	0.0520725	0.02905105	0.08530804
ENSG00000001084	HGNC:4311	chr6	8.0	36.041	0.0688844	0.05208024	0.02771305	0.08799404
ENSG00000106608	HGNC:30890	chr7	7.0	33.257	0.02900489	0.05208622	0.02698405	0.08728004
ENSG00000120149	HGNC:7392	chr5	2.0	7.6838	0.07105358	0.05209763	0.00648505	0.14121104
ENSG00000168421	HGNC:686	chr4	2.0	5.9208	0.07539226	0.05212303	0.00906905	0.13397004
ENSG00000204371	HGNC:14129	chr6	20.0	65.188	0.16723625	0.05214163	0.03176005	0.07956204
ENSG00000131408	HGNC:7965	chr19	5.0	22.233	0.03170242	0.05219488	0.01872105	0.10441104
ENSG00000004939	HGNC:11027	chr17	8.0	41.381	0.02225771	0.05219634	0.02702805	0.08820704
ENSG00000105357	HGNC:23212	chr19	27.0	112.26	0.0143635	0.05219884	0.03316005	0.07764104
ENSG00000170419	HGNC:28499	chr7	3.0	12.174	0.03482017	0.05222193	0.01121305	0.12399604
ENSG00000105429	HGNC:3233	chr19	35.0	126.86	0.06065677	0.05226969	0.03732205	0.07074704
ENSG00000168779	HGNC:10854	chr3	5.0	12.655	0.07992151	0.05230847	0.01144005	0.12563904
ENSG00000148908	HGNC:9992	chr10	1.0	9.0519	0.04988341	0.05231594	0.01568905	0.11397204
ENSG00000084234	HGNC:598	chr11	9.0	39.922	0.03656796	0.05232143	0.02676305	0.08869204
ENSG00000157502	HGNC:26583	chrX	3.0	14.601	0.06354566	0.05233495	0.01354605	0.12105104
ENSG00000162728	HGNC:6270	chr1	3.0	12.544	0.15986826	0.05234675	0.01527305	0.12833404
ENSG00000074855	HGNC:29329	chr19	9.0	49.488	0.04357986	0.05235502	0.02779705	0.08610404
ENSG00000111817	HGNC:21144	chr6	8.0	38.284	0.05762339	0.0523672	0.02979905	0.08342904
ENSG00000120690	HGNC:3316	chr13	8.0	24.71	0.22047489	0.05238604	0.02679405	0.08992504
ENSG00000284024	HGNC:29526	chr10	6.0	29.944	0.03915373	0.05241092	0.02616205	0.09098104
ENSG00000116586	HGNC:29796	chr1	2.0	6.7724	0.06928249	0.05241585	0.00613305	0.14502004
ENSG00000134278	HGNC:30622	chr18	10.0	37.315	0.06601882	0.05241659	0.02970405	0.08362604
ENSG00000182752	HGNC:8602	chr9	17.0	72.101	0.05487561	0.05242924	0.03353105	0.07727804
ENSG00000104408	HGNC:3277	chr8	7.0	24.652	0.19639341	0.05245327	0.02214705	0.10172404
ENSG00000103363	HGNC:11619	chr16	2.0	4.6578	0.06055798	0.05246147	0.00307305	0.19841503
ENSG00000261594	HGNC:44159	chr11	0.0	1.3204	0.05238439	0.05246605	0.00011505	0.29233402
ENSG00000101413	HGNC:16209	chr20	6.0	19.633	0.24480503	0.05250946	0.02194005	0.10205504
ENSG00000112659	HGNC:15982	chr6	25.0	124.64	0.03040887	0.05252591	0.03755805	0.07107204
ENSG00000143171	HGNC:10479	chr1	5.0	22.781	0.0397106	0.05255149	0.02363205	0.09563104
ENSG00000111885	HGNC:6821	chr6	8.0	31.269	0.05523117	0.05261753	0.02708905	0.08970804
ENSG00000065675	HGNC:9410	chr10	10.0	43.343	0.04363129	0.05263908	0.02909605	0.08575204
ENSG00000111728	HGNC:10869	chr12	3.0	14.708	0.0424376	0.05267055	0.01761505	0.10917604
ENSG00000137802	HGNC:29536	chr15	23.0	80.325	0.12450495	0.05272078	0.03551905	0.07481604
ENSG00000089057	HGNC:10973	chr20	10.0	32.097	0.14829741	0.05279868	0.02698605	0.09160604
ENSG00000081138	HGNC:1766	chr18	7.0	33.473	0.04905755	0.05281973	0.02949405	0.08515404
ENSG00000136750	HGNC:4093	chr10	7.0	35.365	0.03675672	0.05284466	0.02746405	0.08859504
ENSG00000136160	HGNC:3180	chr13	8.0	24.327	0.03773944	0.05285148	0.02299905	0.09744104
ENSG00000174306	HGNC:15935	chr20	8.0	28.998	0.12633215	0.05286195	0.02889605	0.08678804
ENSG00000105402	HGNC:7641	chr19	5.0	20.515	0.03198027	0.05293626	0.01843905	0.10726904
ENSG00000076201	HGNC:14406	chr3	18.0	71.743	0.07983247	0.05294892	0.02999605	0.08002804
ENSG00000260903	HGNC:23062	chr20	2.0	16.502	0.04196014	0.05295869	0.01462005	0.11745104
ENSG00000157470	HGNC:28379	chr15	5.0	19.756	0.07150022	0.05297827	0.02352305	0.09922704
ENSG00000104312	HGNC:10020	chr8	6.0	26.843	0.05524889	0.05297951	0.02421505	0.09621404
ENSG00000118515	HGNC:10810	chr6	10.0	29.413	0.05541355	0.05300708	0.01868305	0.09972104
ENSG00000105443	HGNC:9502	chr19	6.0	25.14	0.07749364	0.05304752	0.02597705	0.09294704
ENSG00000239697	HGNC:11927	chr17	4.0	22.419	0.04164909	0.05307385	0.01337505	0.11888804
ENSG00000084628	HGNC:25743	chr1	3.0	11.816	0.07042576	0.05312043	0.01379705	0.12259404
ENSG00000144136	HGNC:10946	chr2	8.0	29.793	0.067039	0.05312388	0.02872705	0.08742604
ENSG00000148925	HGNC:21445	chr11	9.0	25.662	0.23283524	0.05313005	0.02820905	0.08963104
ENSG00000069509	HGNC:28746	chrX	3.0	6.723	0.13541981	0.05314618	0.00837405	0.14552904
ENSG00000064932	HGNC:29158	chr19	16.0	58.877	0.0873052	0.05319668	0.01894805	0.09222104
ENSG00000223496	HGNC:19055	chr16	0.0	2.1603	0.05313372	0.05321831	0.00011505	0.29731902
ENSG00000149196	HGNC:26938	chr11	2.0	10.651	0.02878888	0.0532235	0.00740005	0.13638104
ENSG00000167394	HGNC:25821	chr16	5.0	20.228	0.05299034	0.05322955	0.02133405	0.10206004
ENSG00000239857	HGNC:21690	chr7	3.0	15.444	0.04537824	0.05325984	0.01072605	0.13042804
ENSG00000170802	HGNC:5281	chr2	4.0	19.157	0.09534801	0.05328187	0.02114505	0.10646904
ENSG00000033170	HGNC:4019	chr14	10.0	33.338	0.09230048	0.0532875	0.03091105	0.08448304
ENSG00000168487	HGNC:1067	chr8	16.0	53.308	0.03540144	0.05332039	0.02143905	0.10195704
ENSG00000117419	HGNC:17276	chr1	7.0	17.66	0.10991033	0.05332199	0.01947405	0.10853704
ENSG00000082497	HGNC:25236	chr1	5.0	14.665	0.06297985	0.05339347	0.01796305	0.11460104
ENSG00000125538	HGNC:5992	chr2	4.0	14.12	0.03755061	0.05339816	0.01180605	0.12341404
ENSG00000197705	HGNC:29266	chr18	8.0	29.144	0.06379103	0.05340053	0.02658905	0.09255304
ENSG00000150630	HGNC:12682	chr4	4.0	19.143	0.04911976	0.05340294	0.01858805	0.11136604
ENSG00000146072	HGNC:13469	chr6	6.0	19.555	0.10577813	0.05342643	0.02372105	0.09915004
ENSG00000147119	HGNC:13817	chrX	3.0	7.9659	0.06891505	0.05343574	0.00169005	0.18378603
ENSG00000198612	HGNC:24335	chr2	2.0	12.965	0.03033303	0.05344105	0.00664305	0.14765604
ENSG00000158887	HGNC:7225	chr1	3.0	12.158	0.06760426	0.05344721	0.01233905	0.12724704
ENSG00000101144	HGNC:1074	chr20	5.0	18.452	0.07058927	0.05347277	0.02214105	0.10162304
ENSG00000149781	HGNC:23151	chr11	13.0	36.803	0.06297374	0.05352385	0.02846105	0.08935404
ENSG00000123131	HGNC:17169	chrX	4.0	9.7139	0.13527021	0.05355779	0.00723305	0.16568303
ENSG00000170017	HGNC:400	chr3	6.0	30.703	0.03912455	0.05358216	0.02417505	0.09858404
ENSG00000104756	HGNC:22401	chr8	7.0	25.141	0.17872136	0.05363938	0.02656205	0.09446004
ENSG00000141376	HGNC:14347	chr17	18.0	57.158	0.08601927	0.05364272	0.03147005	0.08061504
ENSG00000125772	HGNC:26957	chr20	9.0	37.558	0.03458661	0.05364409	0.02304105	0.09684504
ENSG00000140105	HGNC:12729	chr14	5.0	21.369	0.04831565	0.05364492	0.02286005	0.10045604
ENSG00000171475	HGNC:30923	chr17	5.0	19.664	0.04380526	0.05367144	0.02417305	0.09839304
ENSG00000107854	HGNC:15677	chr10	19.0	58.019	0.14516899	0.05368297	0.03318005	0.08138004
ENSG00000138778	HGNC:1856	chr4	32.0	139.59	0.05931998	0.05368515	0.03335405	0.08034104
ENSG00000145907	HGNC:30292	chr5	8.0	27.805	0.26479493	0.05369151	0.02812905	0.09094904
ENSG00000181234	HGNC:25436	chr12	7.0	33.941	0.029319	0.05371836	0.02331005	0.09937604
ENSG00000160796	HGNC:31928	chr3	31.0	130.87	0.02128776	0.05372613	0.03609505	0.07693304
ENSG00000138386	HGNC:7626	chr2	7.0	22.266	0.13425774	0.05372648	0.02368405	0.09989604
ENSG00000171914	HGNC:15447	chr15	26.0	129.19	0.05886041	0.05373609	0.03735305	0.07470904
ENSG00000173258	HGNC:23384	chr9	4.0	28.25	0.03813571	0.05376044	0.02418405	0.09797004
ENSG00000155846	HGNC:30022	chr5	10.0	45.678	0.02358779	0.05378674	0.02936105	0.08828804
ENSG00000163618	HGNC:1426	chr3	24.0	77.623	0.15864513	0.05378747	0.03515805	0.07850504
ENSG00000196504	HGNC:16463	chr2	14.0	54.721	0.40800917	0.05385429	0.03145905	0.08522204
ENSG00000163219	HGNC:28951	chr2	5.0	31.272	0.01958018	0.05385824	0.02591005	0.09444804
ENSG00000137563	HGNC:4248	chr8	3.0	15.659	0.00508621	0.05387458	0.00051505	0.16750903
ENSG00000197587	HGNC:19026	chr1	1.0	12.861	0.0785072	0.05387632	0.01216205	0.12993204
ENSG00000181220	HGNC:21948	chr7	5.0	25.277	0.08140956	0.0538908	0.02423805	0.10100604
ENSG00000180440	HGNC:33792	chr13	0.0	1.861	0.0367383	0.05390815	0.00174005	0.20796803
ENSG00000123360	HGNC:8775	chr12	7.0	30.6	0.06116143	0.05391874	0.02842405	0.09034904
ENSG00000182759	HGNC:23145	chr8	4.0	5.2064	0.05329049	0.05394227	0.00021105	0.28698702
ENSG00000185274	HGNC:16347	chr7	7.0	27.005	0.05974406	0.05394563	0.02660405	0.09413504
ENSG00000101294	HGNC:16435	chr20	4.0	21.322	0.07639533	0.05394679	0.02186105	0.10491204
ENSG00000118707	HGNC:15764	chr20	2.0	5.6823	0.12708088	0.0540266	0.00846105	0.14736304
ENSG00000197959	HGNC:29125	chr1	13.0	42.771	0.04585354	0.05403872	0.03249605	0.08304404
ENSG00000176204	HGNC:19411	chr2	6.0	21.682	0.12531872	0.05410997	0.02703305	0.09467704
ENSG00000168056	HGNC:6716	chr11	14.0	65.377	0.06875607	0.054163	0.03257605	0.08374104
ENSG00000132326	HGNC:8846	chr2	11.0	52.51	0.05134695	0.05419446	0.03141605	0.08617104
ENSG00000130021	HGNC:16818	chrX	2.0	5.4812	0.01604851	0.05419492	9.305e-05	0.25791802
ENSG00000067606	HGNC:9412	chr1	7.0	32.856	0.05600729	0.05420981	0.02344205	0.10426704
ENSG00000166342	HGNC:13823	chr18	8.0	29.097	0.07942066	0.05425949	0.02619005	0.09339204
ENSG00000093000	HGNC:8065	chr22	4.0	16.711	0.04746936	0.05426448	0.01296105	0.12416204
ENSG00000128590	HGNC:6968	chr7	2.0	8.9345	0.02340366	0.05426843	0.00529605	0.14008804
ENSG00000100150	HGNC:18423	chr22	24.0	101.96	0.05150312	0.05427737	0.03470505	0.08196204
ENSG00000168748	HGNC:1381	chr16	4.0	13.559	0.10351932	0.05429971	0.01534205	0.12178704
ENSG00000089737	HGNC:13266	chr14	7.0	34.489	0.03232884	0.05430424	0.02445605	0.10451704
ENSG00000116747	HGNC:11313	chr1	5.0	24.491	0.02395146	0.05434671	0.02223505	0.10317604
ENSG00000183780	HGNC:23616	chr1	6.0	22.121	0.05331801	0.05435677	0.01946705	0.10644204
ENSG00000113300	HGNC:14099	chr5	8.0	26.353	0.21564544	0.05440067	0.02511705	0.09946504
ENSG00000254647	HGNC:6081	chr11	1.0	3.9885	0.04462476	0.05443216	0.00281605	0.17192203
ENSG00000176261	HGNC:24094	chr1	2.0	12.71	0.0052462	0.05446563	0.00043405	0.18697803
ENSG00000108773	HGNC:4201	chr17	9.0	42.025	0.14187327	0.05446695	0.02910405	0.09346704
ENSG00000146352	HGNC:23046	chr6	5.0	12.212	0.10043455	0.05448487	0.01891605	0.11468504
ENSG00000167996	HGNC:3976	chr11	3.0	9.9799	0.05466733	0.05451481	0.01147005	0.12944404
ENSG00000141068	HGNC:6465	chr17	10.0	38.72	0.06212765	0.05452039	0.02908005	0.09088304
